date,Accurate Sentiments,close
2022-02-03,-0.1420807157244001,37311.61
2022-02-04,0.3027527682921466,41574.25
2022-02-05,0.0,41382.59
2022-02-06,0.5768738729613168,42380.87
2022-02-07,0.1338304281234741,43839.99
2022-02-08,0.4381841296950976,44042.99
2022-02-09,0.081586392029472,44372.72
2022-02-10,0.0121663442024817,43495.44
2022-02-11,-0.0101369818051656,42373.73
2022-02-12,-0.0904135920784689,42217.87
2022-02-13,0.4679717838764191,42053.66
2022-02-14,0.1894169747829437,42535.94
2022-02-15,0.1051124802657536,44544.86
2022-02-16,-0.0688021595661456,43873.56
2022-02-17,0.0008752605189448,40515.7
2022-02-18,-0.1178589165210723,39974.44
2022-02-19,0.0,40079.17
2022-02-20,0.4355502128601074,38386.89
2022-02-21,0.198076444864273,37008.16
2022-02-22,0.0939800402392511,38230.33
2022-02-23,0.2785740594069163,37250.01
2022-02-24,-0.2358882850216281,38327.21
2022-02-25,0.2970301975374636,39219.17
2022-02-26,0.1998922705650329,39116.72
2022-02-27,0.3007848958174388,37699.07
2022-02-28,0.3541541214912168,43160.0
2022-03-01,0.4617146416143937,44421.2
2022-03-02,0.0195849646221507,43892.98
2022-03-03,0.0488619953393936,42454.0
2022-03-04,-0.0368883117385532,39148.66
2022-03-05,-0.1647378106911977,39397.96
2022-03-06,0.199848198890686,38420.81
2022-03-07,-0.1726819305192856,37988.0
2022-03-08,0.2631694213910536,38730.63
2022-03-09,0.2407607463273135,41941.71
2022-03-10,0.2778341543106806,39422.0
2022-03-11,0.2368557027408055,38729.57
2022-03-12,0.2369106326784406,38807.36
2022-03-13,0.0,37777.34
2022-03-14,0.0767368285552315,39671.37
2022-03-15,0.4072609004520234,39280.33
2022-03-16,0.0814372546532574,41114.0
2022-03-17,0.031617705638592,40917.9
2022-03-18,0.0675096862456377,41757.51
2022-03-19,0.2497884333133697,42201.13
2022-03-20,0.4755556136369705,41262.11
2022-03-21,0.0960493087768554,41002.25
2022-03-22,0.4301749765872955,42364.13
2022-03-23,0.2101639195492393,42882.76
2022-03-24,0.2644248627699338,43991.46
2022-03-25,0.2732024138624018,44313.16
2022-03-26,0.0461129446824391,44511.27
2022-03-27,0.3998435020446777,46827.76
2022-03-28,0.277616884973314,47122.21
2022-03-29,0.0895271611213684,47434.8
2022-03-30,0.4682663194835186,47067.99
2022-03-31,0.3297352989514668,45510.34
2022-04-01,-0.0593214224685322,46283.49
2022-04-02,0.1191224306821823,45811.0
2022-04-03,0.3337965905666351,46407.35
2022-04-04,0.0276342560263241,46580.51
2022-04-05,0.215174314768418,45497.55
2022-04-06,0.0136977677995508,43170.47
2022-04-07,0.238933487850077,43444.19
2022-04-08,0.0056056690216064,42252.01
2022-04-09,0.2497453838586807,42753.97
2022-04-10,0.4825411240259806,42158.85
2022-04-11,-0.1353586419768955,39530.45
2022-04-12,-0.076854881313112,40074.94
2022-04-13,0.0091301111074594,41147.79
2022-04-14,0.2401067925536114,39942.38
2022-04-15,0.0925353566805521,40551.9
2022-04-16,0.2496012896299362,40378.71
2022-04-17,-0.3327728509902954,39678.12
2022-04-18,-0.2873574756085872,40801.13
2022-04-19,0.49241663813591,41493.18
2022-04-20,-0.1273182829221089,41358.19
2022-04-21,0.1636014089864843,40480.01
2022-04-22,-0.0523728993203904,39709.18
2022-04-23,0.1026776134967803,39441.6
2022-04-24,0.0,39450.13
2022-04-25,-0.0459919406308068,40426.08
2022-04-26,0.2695364378965817,38112.65
2022-04-27,0.1808149814605713,39235.72
2022-04-28,0.0147990932067235,39742.07
2022-04-29,0.0744611206262008,38596.11
2022-04-30,0.2147066791852316,37630.8
2022-05-01,0.5994485378265381,38468.35
2022-05-02,-0.1744521330384647,38525.16
2022-05-03,0.0196701486905415,37728.95
2022-05-04,0.0466270446777343,39690.0
2022-05-05,-0.1671761813617888,36552.97
2022-05-06,-0.2196158035234971,36013.77
2022-05-07,-0.2403489202260971,35472.39
2022-05-08,-0.1837487339973449,34038.4
2022-05-09,-0.1922183687036687,30076.31
2022-05-10,-0.3179928387204806,31017.1
2022-05-11,-0.1193503513932228,29103.94
2022-05-12,-0.0029876947402954,29029.75
2022-05-13,0.2688430005853826,29287.05
2022-05-14,0.2494278699159622,30086.74
2022-05-15,0.0058816373348236,31328.89
2022-05-16,-0.0116525689760843,29874.01
2022-05-17,-0.0522644730175242,30444.93
2022-05-18,0.0996004243691762,28715.32
2022-05-19,-0.0297602593898773,30319.23
2022-05-20,-0.0125831616552252,29201.01
2022-05-21,-0.497958093881607,29445.06
2022-05-22,0.0001784988812037,30293.94
2022-05-23,0.1089884175194634,29109.15
2022-05-24,-0.0737267682949702,29654.58
2022-05-25,0.285356017095702,29542.15
2022-05-26,-0.4965483910507626,29201.35
2022-05-27,-0.4094616802115189,28629.8
2022-05-28,-0.5070098280906677,29031.33
2022-05-29,0.3292227784792582,29468.1
2022-05-30,0.1205243936606815,31734.22
2022-05-31,0.1544021734824547,31801.04
2022-06-01,-0.0887232964689081,29805.83
2022-06-02,0.0401500105857849,30452.62
2022-06-03,-0.2822277659461611,29700.21
2022-06-04,-0.9695298075675964,29864.04
2022-06-05,-0.4269946558134896,29919.21
2022-06-06,0.0269888594746589,31373.1
2022-06-07,0.0567591236187861,31125.33
2022-06-08,-0.0615272849798202,30204.77
2022-06-09,0.101324482096566,30109.93
2022-06-10,-0.0419951988303143,29091.88
2022-06-11,-0.0848073661327362,28424.7
2022-06-12,-0.1389375158718654,26574.53
2022-06-13,-0.1741504669189453,22487.41
2022-06-14,-0.3380127567797899,22136.41
2022-06-15,0.0796129520122821,22583.72
2022-06-16,0.1130701427658398,20401.31
2022-06-17,-0.065058928468953,20468.81
2022-06-18,-0.034174807369709,18970.79
2022-06-19,0.3179424703121185,20574.0
2022-06-20,-0.2048049285298302,20573.89
2022-06-21,-0.0962436880384172,20723.52
2022-06-22,-0.146138160125069,19987.99
2022-06-23,-0.3210547618244005,21110.13
2022-06-24,0.278193496995502,21237.69
2022-06-25,0.1758096714814504,21491.19
2022-06-26,0.4581958353519439,21038.07
2022-06-27,0.0598408897717793,20742.56
2022-06-28,-0.173028686467339,20281.29
2022-06-29,-0.1519953064296556,20123.01
2022-06-30,-0.1813310547308488,19942.21
2022-07-01,0.1655232620735963,19279.8
2022-07-02,0.0188650318554469,19252.81
2022-07-03,0.2169327139854431,19315.83
2022-07-04,-0.0889483988285064,20236.71
2022-07-05,-0.0152921287909798,20175.83
2022-07-06,-0.1196627948019239,20564.51
2022-07-07,-0.0572506907311352,21624.98
2022-07-08,0.306818577376279,21594.75
2022-07-09,0.4400704238149855,21591.83
2022-07-10,0.2854873538017273,20862.47
2022-07-11,-0.1314348466694355,19963.61
2022-07-12,-0.2896033630651586,19328.75
2022-07-13,0.03373699752908,20234.87
2022-07-14,0.1331967255648444,20588.84
2022-07-15,0.2673744797706604,20830.04
2022-07-16,0.0005120464733668,21195.6
2022-07-17,0.2865006497928074,20798.16
2022-07-18,0.1917165463620966,22432.58
2022-07-19,0.2908144277684829,23396.62
2022-07-20,0.4623325301541222,23223.3
2022-07-21,0.0579550943591378,23152.19
2022-07-22,0.0208685278892516,22684.83
2022-07-23,0.060984879732132,22451.07
2022-07-24,-0.3645807862281799,22579.68
2022-07-25,-0.1874044500291347,21310.9
2022-07-26,-0.4134085554825632,21254.67
2022-07-27,0.1427408712250845,22952.45
2022-07-28,0.1848437597877101,23842.93
2022-07-29,0.0196273364126682,23773.75
2022-07-30,0.499119833111763,23643.51
2022-07-31,0.5994985938072205,23293.32
2022-08-01,0.2347407102584839,23268.01
2022-08-02,-0.1130647974855759,22987.79
2022-08-03,-0.1310037119047982,22818.37
2022-08-04,0.2323726018269857,22622.98
2022-08-05,0.1275468866030375,23312.42
2022-08-06,-0.1417765787669591,22954.21
2022-08-07,0.0006290525197983,23174.39
2022-08-08,0.1426075458526611,23810.0
2022-08-09,0.4981938681819222,23149.95
2022-08-10,0.2805711168509263,23954.05
2022-08-11,0.2103134542703628,23934.39
2022-08-12,0.2036108672618866,24403.68
2022-08-13,0.7120754974228996,24441.38
2022-08-14,-0.6789398789405823,24305.24
2022-08-15,-0.2746726104191371,24094.82
2022-08-16,-0.0950298458337783,23854.74
2022-08-17,0.1526091367006302,23342.66
2022-08-18,-0.0599851837525,23191.2
2022-08-19,-0.6095369024710222,20834.39
2022-08-20,0.2000876307487487,21140.07
2022-08-21,0.3332029779752096,21515.61
2022-08-22,-0.0331143252551555,21399.83
2022-08-23,-0.0516403572899954,21529.12
2022-08-24,0.2264222853323992,21368.08
2022-08-25,0.0443143016762203,21559.04
2022-08-26,-0.2348789760940953,20241.05
2022-08-27,-0.5970075726509094,20037.6
2022-08-28,-0.1238055005669594,19555.61
2022-08-29,-0.1029077548729746,20285.73
2022-08-30,-0.0699061581066676,19811.66
2022-08-31,0.1764713644981384,20050.02
2022-09-01,-0.2638493895530701,20131.46
2022-09-02,0.0686272698290207,19951.86
2022-09-03,-0.2177454382181167,19831.9
2022-09-04,0.4998135566711426,20000.3
2022-09-05,0.0772087140516801,19796.84
2022-09-06,0.1155603289604186,18790.61
2022-09-07,0.0341657431502091,19292.84
2022-09-08,-0.0303202907244364,19319.77
2022-09-09,0.1458217459065573,21360.11
2022-09-10,-0.2932493885358174,21648.34
2022-09-11,0.2010344624519348,21826.87
2022-09-12,0.3780786366689773,22395.74
2022-09-13,-0.046573071252732,20173.57
2022-09-14,-0.1502957298205448,20226.71
2022-09-15,0.1532234366123493,19701.88
2022-09-16,0.0626871325075626,19803.3
2022-09-17,-0.3049714267253876,20113.62
2022-09-18,0.3642701506614685,19416.18
2022-09-19,-0.589090363184611,19537.02
2022-09-20,0.1289357095956802,18875.0
2022-09-21,0.0616741102674732,18461.36
2022-09-22,-0.0116537855221674,19401.63
2022-09-23,0.0773470539313096,19289.91
2022-09-24,0.4928594430287679,18920.5
2022-09-25,0.0006522387266159,18807.38
2022-09-26,0.1108716038557199,19227.82
2022-09-27,0.051922270655632,19079.13
2022-09-28,0.0004609127839406,19412.82
2022-09-29,0.032314682708067,19591.51
2022-09-30,-0.3313578218221664,19422.61
2022-10-01,0.2498895972967148,19310.95
2022-10-02,-0.3326249917348226,19056.8
2022-10-03,0.1634430438280105,19629.08
2022-10-04,-0.0620877221226692,20337.82
2022-10-05,0.185188973491842,20158.26
2022-10-06,0.302738744020462,19960.67
2022-10-07,0.0731800347566604,19530.09
2022-10-08,0.3767886161804199,19417.96
2022-10-09,0.4984326213598251,19439.02
2022-10-10,-0.0101593017578125,19131.87
2022-10-11,-0.0514277254833894,19060.0
2022-10-12,-0.0992401100340343,19155.53
2022-10-13,0.1190657392144203,19375.13
2022-10-14,0.3386386758402774,19176.93
2022-10-15,-0.2214751342932383,19069.39
2022-10-16,0.6193474133809408,19262.98
2022-10-17,0.1358239764258975,19549.86
2022-10-18,-0.0113252827099391,19327.44
2022-10-19,0.0564103258980645,19123.97
2022-10-20,0.0948821130920859,19041.92
2022-10-21,-0.1404175290039607,19164.37
2022-10-22,0.1102025575107998,19204.35
2022-10-23,0.111754126018948,19570.4
2022-10-24,-0.2053259266050238,19329.72
2022-10-25,0.0846200948176176,20080.07
2022-10-26,0.3795744180679321,20771.59
2022-10-27,0.0005726326595652,20295.11
2022-10-28,-0.4419184662401676,20591.84
2022-10-29,0.3490687410036723,20809.67
2022-10-30,0.4986362159252166,20627.48
2022-10-31,-0.1488411105596102,20490.74
2022-11-01,0.2126425504684448,20483.62
2022-11-02,0.1202716543560936,20151.84
2022-11-03,-0.059407852590084,20207.82
2022-11-04,0.1944250831237206,21148.52
2022-11-05,0.6239573135972023,21299.37
2022-11-06,0.3998222708702087,20905.58
2022-11-07,-0.2350889394680659,20591.13
2022-11-08,0.114856481552124,18547.23
2022-11-09,-0.2341500064905952,15922.81
2022-11-10,-0.1289040525754293,17601.15
2022-11-11,-0.2071848392486572,17070.31
2022-11-12,-0.6615608334541321,16812.08
2022-11-13,0.0001357346773147,16329.85
2022-11-14,0.0123679770363701,16619.46
2022-11-15,-0.0786097475460597,16900.57
2022-11-16,-0.2434574564297994,16662.76
2022-11-17,-0.2324968541369718,16692.56
2022-11-18,-0.1116083318536931,16700.45
2022-11-19,-0.904834657907486,16700.68
2022-11-20,0.1196757044110979,16280.23
2022-11-21,-0.0401019222206539,15781.29
2022-11-22,-0.3434855222702026,16226.94
2022-11-23,-0.0648699171013302,16603.11
2022-11-24,-0.0284929450820474,16598.95
2022-11-25,-0.0515964767512153,16522.14
2022-11-26,0.1720898250738779,16458.57
2022-11-27,-0.4965266287326813,16428.78
2022-11-28,-0.3223584820242489,16212.91
2022-11-29,0.0006792334949269,16442.53
2022-11-30,0.2231139056384563,17163.64
2022-12-01,0.2851450570992061,16977.37
2022-12-02,0.2566806574662526,17092.74
2022-12-03,0.279740583896637,16885.2
2022-12-04,0.0661829486489295,17105.7
2022-12-05,0.3229881644248962,16966.35
2022-12-06,0.0895519957822911,17088.96
2022-12-07,0.0286385648780398,16836.64
2022-12-08,-0.2414368336850946,17224.1
2022-12-09,0.4106191098690033,17128.56
2022-12-10,0.2696779881204877,17127.49
2022-12-11,0.5708984136581421,17085.05
2022-12-12,-0.015813388322529,17209.83
2022-12-13,0.5402128001054128,17774.7
2022-12-14,0.4921073392033577,17803.15
2022-12-15,-0.152157710148738,17356.34
2022-12-16,-0.3828370414282146,16632.12
2022-12-17,-0.3377731641133626,16776.52
2022-12-18,0.0,16738.21
2022-12-19,-0.3312677655901228,16438.88
2022-12-20,-0.2537995328505834,16895.56
2022-12-21,-0.1512949637004307,16824.67
2022-12-22,-0.3137827946080102,16821.43
2022-12-23,0.1248543645654405,16778.5
2022-12-24,-0.1871896505355835,16836.12
2022-12-25,0.0262289881706237,16832.11
2022-12-26,0.4194907588618142,16919.39
2022-12-27,0.0764967248989985,16706.36
2022-12-28,-0.4831055005391438,16547.31
2022-12-29,0.3357463677724202,16633.47
2022-12-30,-0.433004465368059,16607.48
2022-12-31,-0.3987323999404907,16542.4
2023-01-01,0.003986632823944,16616.75
2023-01-02,-0.1825429541724068,16672.87
2023-01-03,0.3631801388480446,16675.18
2023-01-04,0.1302055828273296,16850.36
2023-01-05,-0.1454624980688095,16831.85
2023-01-06,-0.2332309981187184,16950.65
2023-01-07,0.9994226694107056,16943.57
2023-01-08,-0.3117282191912333,17127.83
2023-01-09,0.0025275403803045,17178.26
2023-01-10,0.1430076275553022,17440.66
2023-01-11,0.2104991043315214,17943.26
2023-01-12,0.4462867885828018,18846.62
2023-01-13,0.2496360199792044,19930.01
2023-01-14,0.045413783618382,20954.92
2023-01-15,-0.2731997030121939,20871.5
2023-01-16,0.6075655884212918,21185.65
2023-01-17,0.4493657455724828,21134.81
2023-01-18,0.4427440365155538,20677.47
2023-01-19,0.2415294577093685,21071.59
2023-01-20,0.2174751877784729,22667.21
2023-01-21,0.2147484421730041,22783.55
2023-01-22,0.9974765777587892,22707.88
2023-01-23,0.6988265693187714,22916.45
2023-01-24,0.06319746043947,22632.89
2023-01-25,0.4336606860160827,23060.94
2023-01-26,-0.1207669116556644,23009.65
2023-01-27,0.226859163492918,23074.16
2023-01-28,0.3330146670341492,23022.6
2023-01-29,0.6305752793947855,23742.3
2023-01-30,0.4951029221216838,22826.15
2023-01-31,0.0573236081335279,23125.13
2023-02-01,0.332949674129486,23732.66
2023-02-02,0.2501182903846105,23488.94
2023-02-03,0.0410243421792983,23431.9
2023-02-04,0.1237935125827788,23326.84
2023-02-05,0.1684968372186024,22932.91
2023-02-06,-0.3157047563129001,22762.52
2023-02-07,0.2187050526792353,23240.46
2023-02-08,-0.0415434728969227,22963.0
2023-02-09,0.0238421724902258,21796.35
2023-02-10,-0.1812038746747103,21625.19
2023-02-11,-0.1617464125156402,21862.55
2023-02-12,0.5476948618888855,21783.54
2023-02-13,-0.1767186251553622,21773.97
2023-02-14,0.5289097673752728,22199.84
2023-02-15,0.4346229293767144,24324.05
2023-02-16,0.0336172069822038,23517.72
2023-02-17,0.4390007019042968,24569.97
2023-02-18,0.4944889545440674,24631.95
2023-02-19,-0.125641119480133,24271.76
2023-02-20,0.2280956109364827,24842.2
2023-02-21,-0.0005076619294973,24452.16
2023-02-22,0.057261413998074,24182.21
2023-02-23,0.3336828450361888,23940.2
2023-02-24,0.1042935450871785,23185.29
2023-02-25,0.1667189200719197,23157.07
2023-02-26,0.2498878687620163,23554.85
2023-02-27,0.095668444266686,23492.09
2023-02-28,-0.0757835467656453,23141.57
2023-03-01,0.2034202039241791,23628.97
2023-03-02,-0.082810898621877,23465.32
2023-03-03,-0.3554902247020176,22354.34
2023-03-04,0.497648408015569,22346.57
2023-03-05,0.0002959668636322,22430.24
2023-03-06,0.2679200507700443,22410.0
2023-03-07,0.0799440070986748,22197.96
2023-03-08,0.037743192911148,21705.44
2023-03-09,-0.1889745417763205,20362.22
2023-03-10,-0.0965869589285417,20150.69
2023-03-11,-0.2430416494607924,20455.73
2023-03-12,0.6661102970441183,21997.11
2023-03-13,0.0771988332271576,24113.48
2023-03-14,0.2076481617987155,24670.41
2023-03-15,0.0922719944607127,24285.66
2023-03-16,0.2996128935080308,24998.78
2023-03-17,0.3841170310974121,27395.13
2023-03-18,0.3814154505729675,26907.49
2023-03-19,0.7496783956885338,27972.87
2023-03-20,0.2504878640174866,27717.01
2023-03-21,0.4428667317737232,28105.47
2023-03-22,0.1174513763851589,27250.97
2023-03-23,0.3286646554867427,28295.41
2023-03-24,0.1524060185138996,27454.47
2023-03-25,0.0063814222812652,27462.95
2023-03-26,0.2531126588582992,27968.05
2023-03-27,0.554749329884847,27124.91
2023-03-28,-0.0013169740375719,27261.07
2023-03-29,0.2820063361099788,28348.6
2023-03-30,0.2583319598978216,28028.53
2023-03-31,0.4924111528830094,28465.36
2023-04-01,0.251977190375328,28452.73
2023-04-02,0.0142892599105834,28171.87
2023-04-03,-0.0543115377426147,27800.0
2023-04-04,0.5005474090576172,28165.47
2023-04-05,0.0258843685899462,28170.01
2023-04-06,-0.067323659147535,28033.82
2023-04-07,0.6066319888288324,27906.33
2023-04-08,0.461608737707138,27938.38
2023-04-09,-0.0199975371360778,28323.76
2023-04-10,0.3404377351204554,29637.34
2023-04-11,0.1546536173139299,30200.42
2023-04-12,0.1066901842753092,29888.07
2023-04-13,0.2406352712557866,30373.84
2023-04-14,0.5802247375249863,30466.93
2023-04-15,0.2519483864307403,30295.09
2023-04-16,0.4996962547302246,30304.65
2023-04-17,0.24179840584596,29430.27
2023-04-18,0.4138254165649414,30380.01
2023-04-19,0.3300550977389018,28797.1
2023-04-20,-0.1038366881283846,28243.65
2023-04-21,0.0973139537705315,27262.84
2023-04-22,0.0011469920476277,27816.85
2023-04-23,-0.4958157688379287,27590.6
2023-04-24,-0.2870238423347473,27510.93
2023-04-25,0.1399385766549543,28300.79
2023-04-26,-0.02461696096829,28415.29
2023-04-27,0.0003725131352742,29472.77
2023-04-28,0.2042779326438904,29311.7
2023-04-29,0.0,29230.45
2023-04-30,0.3313953876495361,29233.21
2023-05-01,0.0776465626863332,28068.26
2023-05-02,-0.0741173589930814,28669.86
2023-05-03,0.2485055215656757,29026.16
2023-05-04,0.264139324426651,28838.16
2023-05-05,0.5264760689301924,29505.61
2023-05-06,0.1978579759597778,28848.2
2023-05-07,0.2498794794082641,28430.1
2023-05-08,-0.2469103282148187,27668.79
2023-05-09,-0.0779119282960891,27628.27
2023-05-10,0.0773869156837463,27598.75
2023-05-11,0.0575808361172676,26968.62
2023-05-12,0.4261149423463004,26795.01
2023-05-13,-0.4975749850273132,26775.28
2023-05-14,0.3365446329116821,26917.62
2023-05-15,0.4041502230307635,27162.14
2023-05-16,0.0863028060306202,27033.84
2023-05-17,0.0393794566392898,27405.61
2023-05-18,0.3238573133945465,26821.28
2023-05-19,-0.3008017189362469,26880.26
2023-05-20,0.265477544731564,27102.43
2023-05-21,0.0573797583580016,26747.78
2023-05-22,-0.0627720395723978,26849.27
2023-05-23,0.3625310567709116,27219.61
2023-05-24,0.0460902235724709,26329.01
2023-05-25,0.0442266662915547,26473.79
2023-05-26,-0.2487490028142929,26705.92
2023-05-27,0.6662318110466003,26854.27
2023-05-28,0.153295167854854,28065.0
2023-05-29,0.2463169246912002,27736.4
2023-05-30,0.0627436675131321,27694.4
2023-05-31,-0.0961229552825292,27210.35
2023-06-01,0.0731958448886871,26817.93
2023-06-02,-0.1586223661899566,27242.59
2023-06-03,0.9997056126594543,27069.22
2023-06-04,0.6663120985031128,27115.21
2023-06-05,-0.3554660422461373,25728.2
2023-06-06,-0.3728644664470966,27230.08
2023-06-07,0.0242978063496676,26339.34
2023-06-08,-0.18897617321748,26498.61
2023-06-09,-0.0552949990545,26477.81
2023-06-10,-0.3063402771949768,25841.21
2023-06-11,-1.932680606839265e-05,25925.55
2023-06-12,-0.136339022563054,25905.19
2023-06-13,0.006824384133021,25934.25
2023-06-14,0.1588099787109776,25128.6
2023-06-15,-0.0773881031916691,25598.49
2023-06-16,0.5301071618284497,26345.0
2023-06-17,0.5423627942800522,26516.99
2023-06-18,0.5359489492007664,26339.97
2023-06-19,-0.0687235116958618,26844.35
2023-06-20,0.1537077931257394,28307.99
2023-06-21,0.358499375256625,29993.89
2023-06-22,0.1355332334836324,29884.92
2023-06-23,0.5131999924778938,30688.5
2023-06-24,0.7496473789215088,30527.43
2023-06-25,0.7994456171989441,30462.66
2023-06-26,0.0818678140640258,30267.99
2023-06-27,0.3889138268099891,30692.44
2023-06-28,0.0477734018455852,30077.41
2023-06-29,-0.0610204299290975,30447.31
2023-06-30,0.1028217265480442,30472.0
2023-07-01,0.5997756481170654,30585.9
2023-07-02,0.2007172465324402,30617.03
2023-07-03,0.3128383532166481,31156.2
2023-07-04,0.7209018998675876,30766.51
2023-07-05,0.0217014347965067,30504.81
2023-07-06,0.3548314954553331,29895.43
2023-07-07,0.0680533250172932,30344.7
2023-07-08,0.5997861981391907,30284.63
2023-07-09,0.4093751973576016,30160.71
2023-07-10,0.0779773082051958,30411.57
2023-07-11,0.4303328063752916,30622.1
2023-07-12,0.1611003467911168,30380.0
2023-07-13,-0.1220390512829735,31454.23
2023-07-14,0.4658922553062439,30312.01
2023-07-15,-0.3240027129650116,30289.52
2023-07-16,-0.1993534445762634,30231.99
2023-07-17,0.016950570874744,30138.0
2023-07-18,0.1844210438430309,29859.13
2023-07-19,0.3431013356084409,29909.21
2023-07-20,0.1468519823891776,29800.0
2023-07-21,0.0676509067416191,29901.72
2023-07-22,0.6440168420473734,29794.0
2023-07-23,-0.1989514708518981,30083.75
2023-07-24,0.0699935754140218,29176.5
2023-07-25,0.2021188298861186,29228.91
2023-07-26,0.0284590937874533,29351.96
2023-07-27,0.0717250023569379,29222.78
2023-07-28,-0.1892655662127903,29314.14
2023-07-29,0.2503606826066971,29352.9
2023-07-30,-0.1249778121709823,29281.09
2023-07-31,0.0435323154225068,29232.25
2023-08-01,-0.2706966224838705,29705.99
2023-08-02,0.3000179857015609,29186.01
2023-08-03,0.062512287071773,29193.64
2023-08-04,0.1394440084695816,29113.99
2023-08-05,0.0021537939707438,29072.13
2023-08-06,0.3335341910521189,29088.42
2023-08-07,0.2150902785360813,29211.06
2023-08-08,0.0591532150904337,29770.42
2023-08-09,0.2267879396677017,29581.99
2023-08-10,-0.3669293522834778,29455.75
2023-08-11,0.0722906419209071,29426.03
2023-08-12,0.000328779220581,29430.17
2023-08-13,0.1330480799078941,29303.84
2023-08-14,0.3309497362688968,29430.93
2023-08-15,0.2270542740821838,29200.0
2023-08-16,-0.1927437454462051,28730.51
2023-08-17,0.3610655096444217,26623.41
2023-08-18,-0.7721189194255405,26054.0
2023-08-19,-0.2484879717230796,26100.01
2023-08-20,0.3369097842110528,26189.99
2023-08-21,-0.1818053759634494,26126.92
2023-08-22,-0.0272126135073209,26056.0
2023-08-23,-0.0695802370707194,26432.72
2023-08-24,0.1019570259820847,26180.05
2023-08-25,0.0976609885692596,26060.01
2023-08-26,0.3396983444690704,26017.37
2023-08-27,0.0005432168642679,26101.77
2023-08-28,-0.1328030308087667,26120.0
2023-08-29,0.331908864279588,27716.34
2023-08-30,0.2298303869637576,27299.99
2023-08-31,0.3676958282788594,25940.78
2023-09-01,0.080824593702952,25805.05
2023-09-02,0.4995701909065246,25869.51
2023-09-03,-0.3846282362937927,25971.21
